'Dihydroxy hexadecanoic acid' is not one of ['Homoproline', 'Hydroxyasparagine', '2,3-Dehydro-2-aminobutyric acid', '2,3-Diaminopropionic acid', '2,3-Dihydroxybenzoic acid', 'N-Methyl-isoleucine', 'Beta-alanine', 'N-Methyl-phenylalanine', 'N-Methyl-valine', 'Phenylalaninol', 'Citrulline', 'Pipecolic acid', '2-Aminobutyricacid', 'N5-Hydroxyornithine', 'N-Methyl-phenylglycine', '2-Hydroxyisovalerate', 'Homoserine', 'Phenylglycine', '2-Amino-adipic-acid', '3,5-Dihydroxy-phenylglycine', '4-Hydroxyproline', 'N-Acetyl-hydroxyornithine', 'N-Methyl-hydroxyphenylglycine', 'Isovaline', 'Putrescine', 'Ornithine', 'Other', 'Hydroxy-cycloornithine', 'Kynurenine', 'Allo-threonine', '2-Aminoisobutyricacid', 'Hydroxyaspartic acid', 'N6-Formyl-hydroxyornithine', 'N-Methyl-leucine', 'N-Methyl-Glycine', '2-Hydroxy-3-methyl-pentanoic acid', '4-Hydroxyphenylglycine', 'Salicylic acid', 'Homotyrosine', '2,4-Diaminobutyric acid', 'N-Methyl-alanine', 'Beta-hydroxytyrosine']	1
'Didehydroaminobutyric acid' is not one of ['Homoproline', 'Hydroxyasparagine', '2,3-Dehydro-2-aminobutyric acid', '2,3-Diaminopropionic acid', '2,3-Dihydroxybenzoic acid', 'N-Methyl-isoleucine', 'Beta-alanine', 'N-Methyl-phenylalanine', 'N-Methyl-valine', 'Phenylalaninol', 'Citrulline', 'Pipecolic acid', '2-Aminobutyricacid', 'N5-Hydroxyornithine', 'N-Methyl-phenylglycine', '2-Hydroxyisovalerate', 'Homoserine', 'Phenylglycine', '2-Amino-adipic-acid', '3,5-Dihydroxy-phenylglycine', '4-Hydroxyproline', 'N-Acetyl-hydroxyornithine', 'N-Methyl-hydroxyphenylglycine', 'Isovaline', 'Putrescine', 'Ornithine', 'Other', 'Hydroxy-cycloornithine', 'Kynurenine', 'Allo-threonine', '2-Aminoisobutyricacid', 'Hydroxyaspartic acid', 'N6-Formyl-hydroxyornithine', 'N-Methyl-leucine', 'N-Methyl-Glycine', '2-Hydroxy-3-methyl-pentanoic acid', '4-Hydroxyphenylglycine', 'Salicylic acid', 'Homotyrosine', '2,4-Diaminobutyric acid', 'N-Methyl-alanine', 'Beta-hydroxytyrosine']	1
'Dehydrogenation' is not one of ['Decarboxylation', 'Halogenation', 'Hydrolysis', 'Glycosylation', 'Epimerization', 'Heterocyclization', 'Dioxygenation', 'Phosphorylation', 'Acylation', 'Oxidation', 'Deamination', 'Sulfation', 'Acetylation', 'Monooxygenation', 'Dehydration', 'Reduction', 'Unknown', 'Other', 'Hydroxylation', 'Carboxylation', 'Demethylation', 'Amination', 'Deoxygenation', 'Methylation', 'Prenylation']	1
'Decanoyl-CoA' is not one of ['None', 'Malonyl-CoA', 'Benzoyl-CoA', 'Acetoacetyl-CoA', 'Propionyl-CoA', '3,5-AHBA-CoA', 'Aminomalonyl-CoA', 'Methylmalonyl-CoA', '3-Methylbutyryl-CoA', 'p-Aminobenzoate', 'Butyryl-ACP', 'Hexanoyl-ACP', '3-Amino-2-Methylpropionate', 'Isobutyryl-CoA', 'Trans-cyclopentane-(1R, 2R)-dicarboxylic acid', 'Ethylmalonyl-CoA', 'Hydroxymalonyl-CoA', 'Multiple (promiscuous)', 'Mycolate', 'Glycolate', 'Methoxymalonyl-CoA', 'Unknown', 'p-Coumaroyl-CoA', 'Other', 'Cyclohexylcarbonyl-CoA ', 'Acetyl-CoA', 'Malonamyl-CoA', '2-Methylbutyryl-CoA', 'p-Nitrobenzoate']	1
'DVQFIAHVVK' is not one of ['Homoproline', 'Hydroxyasparagine', '2,3-Dehydro-2-aminobutyric acid', '2,3-Diaminopropionic acid', '2,3-Dihydroxybenzoic acid', 'N-Methyl-isoleucine', 'Beta-alanine', 'N-Methyl-phenylalanine', 'N-Methyl-valine', 'Phenylalaninol', 'Citrulline', 'Pipecolic acid', '2-Aminobutyricacid', 'N5-Hydroxyornithine', 'N-Methyl-phenylglycine', '2-Hydroxyisovalerate', 'Homoserine', 'Phenylglycine', '2-Amino-adipic-acid', '3,5-Dihydroxy-phenylglycine', '4-Hydroxyproline', 'N-Acetyl-hydroxyornithine', 'N-Methyl-hydroxyphenylglycine', 'Isovaline', 'Putrescine', 'Ornithine', 'Other', 'Hydroxy-cycloornithine', 'Kynurenine', 'Allo-threonine', '2-Aminoisobutyricacid', 'Hydroxyaspartic acid', 'N6-Formyl-hydroxyornithine', 'N-Methyl-leucine', 'N-Methyl-Glycine', '2-Hydroxy-3-methyl-pentanoic acid', '4-Hydroxyphenylglycine', 'Salicylic acid', 'Homotyrosine', '2,4-Diaminobutyric acid', 'N-Methyl-alanine', 'Beta-hydroxytyrosine']	1
'DILALGLIWK' is not one of ['Homoproline', 'Hydroxyasparagine', '2,3-Dehydro-2-aminobutyric acid', '2,3-Diaminopropionic acid', '2,3-Dihydroxybenzoic acid', 'N-Methyl-isoleucine', 'Beta-alanine', 'N-Methyl-phenylalanine', 'N-Methyl-valine', 'Phenylalaninol', 'Citrulline', 'Pipecolic acid', '2-Aminobutyricacid', 'N5-Hydroxyornithine', 'N-Methyl-phenylglycine', '2-Hydroxyisovalerate', 'Homoserine', 'Phenylglycine', '2-Amino-adipic-acid', '3,5-Dihydroxy-phenylglycine', '4-Hydroxyproline', 'N-Acetyl-hydroxyornithine', 'N-Methyl-hydroxyphenylglycine', 'Isovaline', 'Putrescine', 'Ornithine', 'Other', 'Hydroxy-cycloornithine', 'Kynurenine', 'Allo-threonine', '2-Aminoisobutyricacid', 'Hydroxyaspartic acid', 'N6-Formyl-hydroxyornithine', 'N-Methyl-leucine', 'N-Methyl-Glycine', '2-Hydroxy-3-methyl-pentanoic acid', '4-Hydroxyphenylglycine', 'Salicylic acid', 'Homotyrosine', '2,4-Diaminobutyric acid', 'N-Methyl-alanine', 'Beta-hydroxytyrosine']	1
'DH' is not one of ['Ketoreductase', 'Dehydratase', 'Enoylreductase', 'CoA-ligase', 'Thiolation (ACP/PCP)', 'Acyltransferase', 'Ketosynthase']	76
'DAWTIAAVCK' is not one of ['Homoproline', 'Hydroxyasparagine', '2,3-Dehydro-2-aminobutyric acid', '2,3-Diaminopropionic acid', '2,3-Dihydroxybenzoic acid', 'N-Methyl-isoleucine', 'Beta-alanine', 'N-Methyl-phenylalanine', 'N-Methyl-valine', 'Phenylalaninol', 'Citrulline', 'Pipecolic acid', '2-Aminobutyricacid', 'N5-Hydroxyornithine', 'N-Methyl-phenylglycine', '2-Hydroxyisovalerate', 'Homoserine', 'Phenylglycine', '2-Amino-adipic-acid', '3,5-Dihydroxy-phenylglycine', '4-Hydroxyproline', 'N-Acetyl-hydroxyornithine', 'N-Methyl-hydroxyphenylglycine', 'Isovaline', 'Putrescine', 'Ornithine', 'Other', 'Hydroxy-cycloornithine', 'Kynurenine', 'Allo-threonine', '2-Aminoisobutyricacid', 'Hydroxyaspartic acid', 'N6-Formyl-hydroxyornithine', 'N-Methyl-leucine', 'N-Methyl-Glycine', '2-Hydroxy-3-methyl-pentanoic acid', '4-Hydroxyphenylglycine', 'Salicylic acid', 'Homotyrosine', '2,4-Diaminobutyric acid', 'N-Methyl-alanine', 'Beta-hydroxytyrosine']	1
'DAWLFGLIDK' is not one of ['Homoproline', 'Hydroxyasparagine', '2,3-Dehydro-2-aminobutyric acid', '2,3-Diaminopropionic acid', '2,3-Dihydroxybenzoic acid', 'N-Methyl-isoleucine', 'Beta-alanine', 'N-Methyl-phenylalanine', 'N-Methyl-valine', 'Phenylalaninol', 'Citrulline', 'Pipecolic acid', '2-Aminobutyricacid', 'N5-Hydroxyornithine', 'N-Methyl-phenylglycine', '2-Hydroxyisovalerate', 'Homoserine', 'Phenylglycine', '2-Amino-adipic-acid', '3,5-Dihydroxy-phenylglycine', '4-Hydroxyproline', 'N-Acetyl-hydroxyornithine', 'N-Methyl-hydroxyphenylglycine', 'Isovaline', 'Putrescine', 'Ornithine', 'Other', 'Hydroxy-cycloornithine', 'Kynurenine', 'Allo-threonine', '2-Aminoisobutyricacid', 'Hydroxyaspartic acid', 'N6-Formyl-hydroxyornithine', 'N-Methyl-leucine', 'N-Methyl-Glycine', '2-Hydroxy-3-methyl-pentanoic acid', '4-Hydroxyphenylglycine', 'Salicylic acid', 'Homotyrosine', '2,4-Diaminobutyric acid', 'N-Methyl-alanine', 'Beta-hydroxytyrosine']	1
'DAFFLGVTFK' is not one of ['Homoproline', 'Hydroxyasparagine', '2,3-Dehydro-2-aminobutyric acid', '2,3-Diaminopropionic acid', '2,3-Dihydroxybenzoic acid', 'N-Methyl-isoleucine', 'Beta-alanine', 'N-Methyl-phenylalanine', 'N-Methyl-valine', 'Phenylalaninol', 'Citrulline', 'Pipecolic acid', '2-Aminobutyricacid', 'N5-Hydroxyornithine', 'N-Methyl-phenylglycine', '2-Hydroxyisovalerate', 'Homoserine', 'Phenylglycine', '2-Amino-adipic-acid', '3,5-Dihydroxy-phenylglycine', '4-Hydroxyproline', 'N-Acetyl-hydroxyornithine', 'N-Methyl-hydroxyphenylglycine', 'Isovaline', 'Putrescine', 'Ornithine', 'Other', 'Hydroxy-cycloornithine', 'Kynurenine', 'Allo-threonine', '2-Aminoisobutyricacid', 'Hydroxyaspartic acid', 'N6-Formyl-hydroxyornithine', 'N-Methyl-leucine', 'N-Methyl-Glycine', '2-Hydroxy-3-methyl-pentanoic acid', '4-Hydroxyphenylglycine', 'Salicylic acid', 'Homotyrosine', '2,4-Diaminobutyric acid', 'N-Methyl-alanine', 'Beta-hydroxytyrosine']	1
'D-valine' is not one of ['Homoproline', 'Hydroxyasparagine', '2,3-Dehydro-2-aminobutyric acid', '2,3-Diaminopropionic acid', '2,3-Dihydroxybenzoic acid', 'N-Methyl-isoleucine', 'Beta-alanine', 'N-Methyl-phenylalanine', 'N-Methyl-valine', 'Phenylalaninol', 'Citrulline', 'Pipecolic acid', '2-Aminobutyricacid', 'N5-Hydroxyornithine', 'N-Methyl-phenylglycine', '2-Hydroxyisovalerate', 'Homoserine', 'Phenylglycine', '2-Amino-adipic-acid', '3,5-Dihydroxy-phenylglycine', '4-Hydroxyproline', 'N-Acetyl-hydroxyornithine', 'N-Methyl-hydroxyphenylglycine', 'Isovaline', 'Putrescine', 'Ornithine', 'Other', 'Hydroxy-cycloornithine', 'Kynurenine', 'Allo-threonine', '2-Aminoisobutyricacid', 'Hydroxyaspartic acid', 'N6-Formyl-hydroxyornithine', 'N-Methyl-leucine', 'N-Methyl-Glycine', '2-Hydroxy-3-methyl-pentanoic acid', '4-Hydroxyphenylglycine', 'Salicylic acid', 'Homotyrosine', '2,4-Diaminobutyric acid', 'N-Methyl-alanine', 'Beta-hydroxytyrosine']	1
'D-tryptophan' is not one of ['Homoproline', 'Hydroxyasparagine', '2,3-Dehydro-2-aminobutyric acid', '2,3-Diaminopropionic acid', '2,3-Dihydroxybenzoic acid', 'N-Methyl-isoleucine', 'Beta-alanine', 'N-Methyl-phenylalanine', 'N-Methyl-valine', 'Phenylalaninol', 'Citrulline', 'Pipecolic acid', '2-Aminobutyricacid', 'N5-Hydroxyornithine', 'N-Methyl-phenylglycine', '2-Hydroxyisovalerate', 'Homoserine', 'Phenylglycine', '2-Amino-adipic-acid', '3,5-Dihydroxy-phenylglycine', '4-Hydroxyproline', 'N-Acetyl-hydroxyornithine', 'N-Methyl-hydroxyphenylglycine', 'Isovaline', 'Putrescine', 'Ornithine', 'Other', 'Hydroxy-cycloornithine', 'Kynurenine', 'Allo-threonine', '2-Aminoisobutyricacid', 'Hydroxyaspartic acid', 'N6-Formyl-hydroxyornithine', 'N-Methyl-leucine', 'N-Methyl-Glycine', '2-Hydroxy-3-methyl-pentanoic acid', '4-Hydroxyphenylglycine', 'Salicylic acid', 'Homotyrosine', '2,4-Diaminobutyric acid', 'N-Methyl-alanine', 'Beta-hydroxytyrosine']	1
'D-serine' is not one of ['Homoproline', 'Hydroxyasparagine', '2,3-Dehydro-2-aminobutyric acid', '2,3-Diaminopropionic acid', '2,3-Dihydroxybenzoic acid', 'N-Methyl-isoleucine', 'Beta-alanine', 'N-Methyl-phenylalanine', 'N-Methyl-valine', 'Phenylalaninol', 'Citrulline', 'Pipecolic acid', '2-Aminobutyricacid', 'N5-Hydroxyornithine', 'N-Methyl-phenylglycine', '2-Hydroxyisovalerate', 'Homoserine', 'Phenylglycine', '2-Amino-adipic-acid', '3,5-Dihydroxy-phenylglycine', '4-Hydroxyproline', 'N-Acetyl-hydroxyornithine', 'N-Methyl-hydroxyphenylglycine', 'Isovaline', 'Putrescine', 'Ornithine', 'Other', 'Hydroxy-cycloornithine', 'Kynurenine', 'Allo-threonine', '2-Aminoisobutyricacid', 'Hydroxyaspartic acid', 'N6-Formyl-hydroxyornithine', 'N-Methyl-leucine', 'N-Methyl-Glycine', '2-Hydroxy-3-methyl-pentanoic acid', '4-Hydroxyphenylglycine', 'Salicylic acid', 'Homotyrosine', '2,4-Diaminobutyric acid', 'N-Methyl-alanine', 'Beta-hydroxytyrosine']	1
'D-proline' is not one of ['Homoproline', 'Hydroxyasparagine', '2,3-Dehydro-2-aminobutyric acid', '2,3-Diaminopropionic acid', '2,3-Dihydroxybenzoic acid', 'N-Methyl-isoleucine', 'Beta-alanine', 'N-Methyl-phenylalanine', 'N-Methyl-valine', 'Phenylalaninol', 'Citrulline', 'Pipecolic acid', '2-Aminobutyricacid', 'N5-Hydroxyornithine', 'N-Methyl-phenylglycine', '2-Hydroxyisovalerate', 'Homoserine', 'Phenylglycine', '2-Amino-adipic-acid', '3,5-Dihydroxy-phenylglycine', '4-Hydroxyproline', 'N-Acetyl-hydroxyornithine', 'N-Methyl-hydroxyphenylglycine', 'Isovaline', 'Putrescine', 'Ornithine', 'Other', 'Hydroxy-cycloornithine', 'Kynurenine', 'Allo-threonine', '2-Aminoisobutyricacid', 'Hydroxyaspartic acid', 'N6-Formyl-hydroxyornithine', 'N-Methyl-leucine', 'N-Methyl-Glycine', '2-Hydroxy-3-methyl-pentanoic acid', '4-Hydroxyphenylglycine', 'Salicylic acid', 'Homotyrosine', '2,4-Diaminobutyric acid', 'N-Methyl-alanine', 'Beta-hydroxytyrosine']	1
'D-olivose' is not one of ['D-arabinose', 'D-desosamine', 'Kedarosamine', 'D-digitoxose', '4-N,N-dimethylamino-4-deoxy-5-C-methyl-l-rhamnose', 'D-galactose', 'L-digitoxose', 'L-nogalose', '3-methoxy-D-mannose', 'D-chalcose', 'D-angolosamine', 'D-glucose', 'D-glucosamine', '6-deoxy-3-C-methyl-L-mannose', '3-O-carbamoyl-4-O-methyl-L-noviose', 'N-5-acetylneuraminic acid', '3-O-methyl-rhamnose', '3-O-carbamoyl-L-noviose', 'Other', 'L-cladinose', 'L-noviose', '2-deoxy-L-fucose', 'L-rhodosamine ', '2-O-methyl-L-rhamnose', 'D-fucofuranose', 'D-3-N-methyl-4-O-methyl-L-ristosamine', 'L-daunosamine ', '3,4-O-dimethyl-L-rhamnose', 'L-boivinose', '4,6-dideoxy-4-hydroxylamino-D-glucose', 'Namenamicin sugar C', 'Nogalamine', '2,4-O-dimethyl-L-rhamnose', 'L-rhamnose', "3-(5'-methyl-2'-pyrrolylcarbonyl-)4-O-methyl-L-noviose", 'L-cinerulose A', '4-O-methyl-L-rhodinose', '3-N,N-dimethyl-L-eremosamine', 'Chromose D (4-O-acetyl-beta-D-oliose)', 'D-mannose', 'L-quinovose', 'N,N-dimethyl-L-pyrrolosamine', 'D-quinovose', 'O-methyl-L-amicetose', 'L-fucose', '4-O-carbamoyl-D-olivose', 'Olivomycose (L-chromose B)', 'D-rhamnose', '3-epi-L-vancosamine', 'L-cinerulose B', 'D-fucose', '2,3-O-dimethyl-L-rhamnose', '3-O-methyl-L-olivose/L-oleandrose', 'L-ristosamine', '4-oxo-L-vancosamine', 'Multiple (promiscuous)', 'Rednose', '4-deoxy-4-methylthio-a-D-digitoxose ', '3-N,N-dimethyl-D-mycosamine', 'Olivomose', 'L-acosamine', 'D-galacturonic acid', '4-deoxy-4-thio-D-digitoxose ', '4-O-acetyl-L-arcanose', 'D-forosamine', 'Ketodeoxyoctonic acid', '2,3,4-tri-O-methylrhamnose', 'N-acetyl-D-glucosamine', '6-methoxy-D-glucose', '4-N-ethyl-4-amino-3-O-methoxy-2,4,5-trideoxypentose', 'D-mycosamine', 'L-actinosamine', 'L-megosamine', 'L-vancosamine', 'D-mycarose', 'N-acetyl-D-galactose', 'D-olivose ', 'L-rhodinose', 'L-vicenisamine', 'L-aculose', 'Unknown', "2'-N-methyl-D-fucosamine", '3-N-acetyl-4-O-acetyl-D-ravidosamine', 'D-ravidosamine', 'D-oliose', '3-N-acetyl-D-ravidosamine', '2-thioglucose', 'D-digitalose', 'Glucuronic acid', '4-O-acetyl-D-ravidosamine']	2
'D-lysine' is not one of ['Homoproline', 'Hydroxyasparagine', '2,3-Dehydro-2-aminobutyric acid', '2,3-Diaminopropionic acid', '2,3-Dihydroxybenzoic acid', 'N-Methyl-isoleucine', 'Beta-alanine', 'N-Methyl-phenylalanine', 'N-Methyl-valine', 'Phenylalaninol', 'Citrulline', 'Pipecolic acid', '2-Aminobutyricacid', 'N5-Hydroxyornithine', 'N-Methyl-phenylglycine', '2-Hydroxyisovalerate', 'Homoserine', 'Phenylglycine', '2-Amino-adipic-acid', '3,5-Dihydroxy-phenylglycine', '4-Hydroxyproline', 'N-Acetyl-hydroxyornithine', 'N-Methyl-hydroxyphenylglycine', 'Isovaline', 'Putrescine', 'Ornithine', 'Other', 'Hydroxy-cycloornithine', 'Kynurenine', 'Allo-threonine', '2-Aminoisobutyricacid', 'Hydroxyaspartic acid', 'N6-Formyl-hydroxyornithine', 'N-Methyl-leucine', 'N-Methyl-Glycine', '2-Hydroxy-3-methyl-pentanoic acid', '4-Hydroxyphenylglycine', 'Salicylic acid', 'Homotyrosine', '2,4-Diaminobutyric acid', 'N-Methyl-alanine', 'Beta-hydroxytyrosine']	1
'D-leucine' is not one of ['Homoproline', 'Hydroxyasparagine', '2,3-Dehydro-2-aminobutyric acid', '2,3-Diaminopropionic acid', '2,3-Dihydroxybenzoic acid', 'N-Methyl-isoleucine', 'Beta-alanine', 'N-Methyl-phenylalanine', 'N-Methyl-valine', 'Phenylalaninol', 'Citrulline', 'Pipecolic acid', '2-Aminobutyricacid', 'N5-Hydroxyornithine', 'N-Methyl-phenylglycine', '2-Hydroxyisovalerate', 'Homoserine', 'Phenylglycine', '2-Amino-adipic-acid', '3,5-Dihydroxy-phenylglycine', '4-Hydroxyproline', 'N-Acetyl-hydroxyornithine', 'N-Methyl-hydroxyphenylglycine', 'Isovaline', 'Putrescine', 'Ornithine', 'Other', 'Hydroxy-cycloornithine', 'Kynurenine', 'Allo-threonine', '2-Aminoisobutyricacid', 'Hydroxyaspartic acid', 'N6-Formyl-hydroxyornithine', 'N-Methyl-leucine', 'N-Methyl-Glycine', '2-Hydroxy-3-methyl-pentanoic acid', '4-Hydroxyphenylglycine', 'Salicylic acid', 'Homotyrosine', '2,4-Diaminobutyric acid', 'N-Methyl-alanine', 'Beta-hydroxytyrosine']	2
'D-glutamine' is not one of ['Homoproline', 'Hydroxyasparagine', '2,3-Dehydro-2-aminobutyric acid', '2,3-Diaminopropionic acid', '2,3-Dihydroxybenzoic acid', 'N-Methyl-isoleucine', 'Beta-alanine', 'N-Methyl-phenylalanine', 'N-Methyl-valine', 'Phenylalaninol', 'Citrulline', 'Pipecolic acid', '2-Aminobutyricacid', 'N5-Hydroxyornithine', 'N-Methyl-phenylglycine', '2-Hydroxyisovalerate', 'Homoserine', 'Phenylglycine', '2-Amino-adipic-acid', '3,5-Dihydroxy-phenylglycine', '4-Hydroxyproline', 'N-Acetyl-hydroxyornithine', 'N-Methyl-hydroxyphenylglycine', 'Isovaline', 'Putrescine', 'Ornithine', 'Other', 'Hydroxy-cycloornithine', 'Kynurenine', 'Allo-threonine', '2-Aminoisobutyricacid', 'Hydroxyaspartic acid', 'N6-Formyl-hydroxyornithine', 'N-Methyl-leucine', 'N-Methyl-Glycine', '2-Hydroxy-3-methyl-pentanoic acid', '4-Hydroxyphenylglycine', 'Salicylic acid', 'Homotyrosine', '2,4-Diaminobutyric acid', 'N-Methyl-alanine', 'Beta-hydroxytyrosine']	1
'D-allothreonine' is not one of ['Homoproline', 'Hydroxyasparagine', '2,3-Dehydro-2-aminobutyric acid', '2,3-Diaminopropionic acid', '2,3-Dihydroxybenzoic acid', 'N-Methyl-isoleucine', 'Beta-alanine', 'N-Methyl-phenylalanine', 'N-Methyl-valine', 'Phenylalaninol', 'Citrulline', 'Pipecolic acid', '2-Aminobutyricacid', 'N5-Hydroxyornithine', 'N-Methyl-phenylglycine', '2-Hydroxyisovalerate', 'Homoserine', 'Phenylglycine', '2-Amino-adipic-acid', '3,5-Dihydroxy-phenylglycine', '4-Hydroxyproline', 'N-Acetyl-hydroxyornithine', 'N-Methyl-hydroxyphenylglycine', 'Isovaline', 'Putrescine', 'Ornithine', 'Other', 'Hydroxy-cycloornithine', 'Kynurenine', 'Allo-threonine', '2-Aminoisobutyricacid', 'Hydroxyaspartic acid', 'N6-Formyl-hydroxyornithine', 'N-Methyl-leucine', 'N-Methyl-Glycine', '2-Hydroxy-3-methyl-pentanoic acid', '4-Hydroxyphenylglycine', 'Salicylic acid', 'Homotyrosine', '2,4-Diaminobutyric acid', 'N-Methyl-alanine', 'Beta-hydroxytyrosine']	1
'D-alanine' is not one of ['Homoproline', 'Hydroxyasparagine', '2,3-Dehydro-2-aminobutyric acid', '2,3-Diaminopropionic acid', '2,3-Dihydroxybenzoic acid', 'N-Methyl-isoleucine', 'Beta-alanine', 'N-Methyl-phenylalanine', 'N-Methyl-valine', 'Phenylalaninol', 'Citrulline', 'Pipecolic acid', '2-Aminobutyricacid', 'N5-Hydroxyornithine', 'N-Methyl-phenylglycine', '2-Hydroxyisovalerate', 'Homoserine', 'Phenylglycine', '2-Amino-adipic-acid', '3,5-Dihydroxy-phenylglycine', '4-Hydroxyproline', 'N-Acetyl-hydroxyornithine', 'N-Methyl-hydroxyphenylglycine', 'Isovaline', 'Putrescine', 'Ornithine', 'Other', 'Hydroxy-cycloornithine', 'Kynurenine', 'Allo-threonine', '2-Aminoisobutyricacid', 'Hydroxyaspartic acid', 'N6-Formyl-hydroxyornithine', 'N-Methyl-leucine', 'N-Methyl-Glycine', '2-Hydroxy-3-methyl-pentanoic acid', '4-Hydroxyphenylglycine', 'Salicylic acid', 'Homotyrosine', '2,4-Diaminobutyric acid', 'N-Methyl-alanine', 'Beta-hydroxytyrosine']	3
'D-N2-methylasparagine' is not one of ['Homoproline', 'Hydroxyasparagine', '2,3-Dehydro-2-aminobutyric acid', '2,3-Diaminopropionic acid', '2,3-Dihydroxybenzoic acid', 'N-Methyl-isoleucine', 'Beta-alanine', 'N-Methyl-phenylalanine', 'N-Methyl-valine', 'Phenylalaninol', 'Citrulline', 'Pipecolic acid', '2-Aminobutyricacid', 'N5-Hydroxyornithine', 'N-Methyl-phenylglycine', '2-Hydroxyisovalerate', 'Homoserine', 'Phenylglycine', '2-Amino-adipic-acid', '3,5-Dihydroxy-phenylglycine', '4-Hydroxyproline', 'N-Acetyl-hydroxyornithine', 'N-Methyl-hydroxyphenylglycine', 'Isovaline', 'Putrescine', 'Ornithine', 'Other', 'Hydroxy-cycloornithine', 'Kynurenine', 'Allo-threonine', '2-Aminoisobutyricacid', 'Hydroxyaspartic acid', 'N6-Formyl-hydroxyornithine', 'N-Methyl-leucine', 'N-Methyl-Glycine', '2-Hydroxy-3-methyl-pentanoic acid', '4-Hydroxyphenylglycine', 'Salicylic acid', 'Homotyrosine', '2,4-Diaminobutyric acid', 'N-Methyl-alanine', 'Beta-hydroxytyrosine']	1
'D-Alanine' is not one of ['Homoproline', 'Hydroxyasparagine', '2,3-Dehydro-2-aminobutyric acid', '2,3-Diaminopropionic acid', '2,3-Dihydroxybenzoic acid', 'N-Methyl-isoleucine', 'Beta-alanine', 'N-Methyl-phenylalanine', 'N-Methyl-valine', 'Phenylalaninol', 'Citrulline', 'Pipecolic acid', '2-Aminobutyricacid', 'N5-Hydroxyornithine', 'N-Methyl-phenylglycine', '2-Hydroxyisovalerate', 'Homoserine', 'Phenylglycine', '2-Amino-adipic-acid', '3,5-Dihydroxy-phenylglycine', '4-Hydroxyproline', 'N-Acetyl-hydroxyornithine', 'N-Methyl-hydroxyphenylglycine', 'Isovaline', 'Putrescine', 'Ornithine', 'Other', 'Hydroxy-cycloornithine', 'Kynurenine', 'Allo-threonine', '2-Aminoisobutyricacid', 'Hydroxyaspartic acid', 'N6-Formyl-hydroxyornithine', 'N-Methyl-leucine', 'N-Methyl-Glycine', '2-Hydroxy-3-methyl-pentanoic acid', '4-Hydroxyphenylglycine', 'Salicylic acid', 'Homotyrosine', '2,4-Diaminobutyric acid', 'N-Methyl-alanine', 'Beta-hydroxytyrosine']	1
'Cysteine' is not one of ['Homoproline', 'Hydroxyasparagine', '2,3-Dehydro-2-aminobutyric acid', '2,3-Diaminopropionic acid', '2,3-Dihydroxybenzoic acid', 'N-Methyl-isoleucine', 'Beta-alanine', 'N-Methyl-phenylalanine', 'N-Methyl-valine', 'Phenylalaninol', 'Citrulline', 'Pipecolic acid', '2-Aminobutyricacid', 'N5-Hydroxyornithine', 'N-Methyl-phenylglycine', '2-Hydroxyisovalerate', 'Homoserine', 'Phenylglycine', '2-Amino-adipic-acid', '3,5-Dihydroxy-phenylglycine', '4-Hydroxyproline', 'N-Acetyl-hydroxyornithine', 'N-Methyl-hydroxyphenylglycine', 'Isovaline', 'Putrescine', 'Ornithine', 'Other', 'Hydroxy-cycloornithine', 'Kynurenine', 'Allo-threonine', '2-Aminoisobutyricacid', 'Hydroxyaspartic acid', 'N6-Formyl-hydroxyornithine', 'N-Methyl-leucine', 'N-Methyl-Glycine', '2-Hydroxy-3-methyl-pentanoic acid', '4-Hydroxyphenylglycine', 'Salicylic acid', 'Homotyrosine', '2,4-Diaminobutyric acid', 'N-Methyl-alanine', 'Beta-hydroxytyrosine']	1
'Cysteic acid' is not one of ['Homoproline', 'Hydroxyasparagine', '2,3-Dehydro-2-aminobutyric acid', '2,3-Diaminopropionic acid', '2,3-Dihydroxybenzoic acid', 'N-Methyl-isoleucine', 'Beta-alanine', 'N-Methyl-phenylalanine', 'N-Methyl-valine', 'Phenylalaninol', 'Citrulline', 'Pipecolic acid', '2-Aminobutyricacid', 'N5-Hydroxyornithine', 'N-Methyl-phenylglycine', '2-Hydroxyisovalerate', 'Homoserine', 'Phenylglycine', '2-Amino-adipic-acid', '3,5-Dihydroxy-phenylglycine', '4-Hydroxyproline', 'N-Acetyl-hydroxyornithine', 'N-Methyl-hydroxyphenylglycine', 'Isovaline', 'Putrescine', 'Ornithine', 'Other', 'Hydroxy-cycloornithine', 'Kynurenine', 'Allo-threonine', '2-Aminoisobutyricacid', 'Hydroxyaspartic acid', 'N6-Formyl-hydroxyornithine', 'N-Methyl-leucine', 'N-Methyl-Glycine', '2-Hydroxy-3-methyl-pentanoic acid', '4-Hydroxyphenylglycine', 'Salicylic acid', 'Homotyrosine', '2,4-Diaminobutyric acid', 'N-Methyl-alanine', 'Beta-hydroxytyrosine']	1
